% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=584969, Thu Feb 13 18:49:23 2025, <python>{}</python>
50 400 0.0008151489508195311 65.29000719594698 -326.0 -3.2200000000000000e+02 -274.0 -171.0 88.0   
51 408 0.00068301142742489 70.21435223765808 -343.0 -3.4300000000000000e+02 -101.0 -0.0 256.5   
52 416 0.0006698570703573814 77.98038502485512 -343.0 -3.3800000000000000e+02 -264.0 -164.0 121.0   
53 424 0.0006605319709938146 78.0511797476805 -343.0 -3.4300000000000000e+02 -304.0 -234.0 64.5   
54 432 0.0006639911977416315 83.58623074420207 -343.0 -3.2900000000000000e+02 -278.0 -178.0 84.0   
55 440 0.0006500049996134968 89.58718715998599 -343.0 -3.4000000000000000e+02 -331.0 -243.0 49.5   
56 448 0.0006762241970344324 90.60664232914452 -343.0 -3.2600000000000000e+02 -283.0 -240.0 24.0   
57 456 0.0006316121860717674 94.15099239140443 -343.0 -3.3900000000000000e+02 -330.0 -251.0 34.5   
58 464 0.000564285545941054 90.24089759151728 -343.0 -3.3900000000000000e+02 -305.0 -259.0 37.0   
59 472 0.00048774558890617544 101.37635161006673 -343.0 -3.3400000000000000e+02 -322.0 -256.0 55.5   
60 480 0.000522599196943698 105.32110972334677 -343.0 -3.3100000000000000e+02 -319.0 -259.0 8.0   
61 488 0.0004987297933978362 108.31491281003764 -343.0 -3.4100000000000000e+02 -321.0 -299.0 16.0   
62 496 0.000501815358179361 115.8726258132503 -343.0 -3.4100000000000000e+02 -324.0 -308.0 15.5   
63 504 0.00046399006027391244 115.1648459443468 -344.0 -3.4400000000000000e+02 -332.0 -304.0 26.0   
64 512 0.00040949854681516574 124.35805145182034 -345.0 -3.4500000000000000e+02 -332.0 -325.0 9.5   
65 520 0.00038452210801785447 127.98311777544043 -349.0 -3.4900000000000000e+02 -332.0 -317.0 12.0   
66 528 0.000403140685445114 140.90325048513287 -349.0 -3.4900000000000000e+02 -344.0 -334.0 9.5   
67 536 0.0004551757649106604 171.52361918475307 -352.0 -3.5200000000000000e+02 -338.0 -330.0 16.5   
68 544 0.0004526440221840487 191.23849647903523 -352.0 -3.5200000000000000e+02 -349.0 -333.0 8.5   
69 552 0.0003967602885036686 176.94116679265585 -352.0 -3.4600000000000000e+02 -331.0 -298.0 24.5   
70 560 0.00034121641273014 203.09791920334948 -352.0 -3.5100000000000000e+02 -342.0 -331.0 7.5   
71 568 0.00037376712434649534 219.29345265554042 -352.0 -3.5200000000000000e+02 -347.0 -342.0 3.0   
72 576 0.00035190070264422323 287.18068204053185 -353.0 -3.5300000000000000e+02 -346.0 -330.0 3.5   
73 584 0.00034904031867401703 283.34816803551763 -353.0 -3.5300000000000000e+02 -342.0 -332.0 11.0   
74 592 0.0003100347627875682 330.94075821089103 -353.0 -3.5300000000000000e+02 -347.0 -343.0 4.5   
75 600 0.0002701108687067089 322.46846858515374 -354.0 -3.5400000000000000e+02 -349.0 -341.0 3.5   
76 608 0.00024595467429270554 308.6020941463881 -354.0 -3.5200000000000000e+02 -350.0 -345.0 3.0   
77 616 0.00025837392391486763 316.6088698057757 -354.0 -3.5400000000000000e+02 -351.0 -346.0 3.5   
78 624 0.0002137473269740344 311.88120102911193 -354.0 -3.5400000000000000e+02 -349.0 -343.0 2.0   
79 632 0.00020779364549569705 305.3558059325266 -356.0 -3.5600000000000000e+02 -352.0 -350.0 2.0   
80 640 0.00022237654553467065 346.6834293088451 -356.0 -3.5500000000000000e+02 -353.0 -349.0 3.5   
81 648 0.00023015306166735355 362.09387718634656 -357.0 -3.5700000000000000e+02 -353.0 -345.0 6.5   
82 656 0.00020371086401385266 350.09777008040345 -357.0 -3.5600000000000000e+02 -352.0 -351.0 2.0   
83 664 0.00017855107543404596 336.9702021115744 -358.0 -3.5800000000000000e+02 -354.0 -352.0 1.5   
84 672 0.0001680169938772267 326.9690055272483 -358.0 -3.5500000000000000e+02 -354.0 -352.0 2.0   
85 680 0.000159662536266822 319.57174997456883 -358.0 -3.5600000000000000e+02 -353.0 -348.0 2.0   
86 688 0.00014192935486952347 358.28429500338837 -358.0 -3.5600000000000000e+02 -355.0 -350.0 2.0   
87 696 0.00015043134076419477 406.81486490072194 -358.0 -3.5700000000000000e+02 -355.0 -353.0 1.0   
88 704 0.00014423786857645728 383.2198539135409 -358.0 -3.5700000000000000e+02 -355.0 -353.0 2.0   
89 712 0.00014530771695402724 363.9086523955017 -358.0 -3.5700000000000000e+02 -355.0 -352.0 1.0   
90 720 0.00014515680913859837 375.93332011113534 -358.0 -3.5700000000000000e+02 -355.0 -351.0 2.0   
91 728 0.00013148108494358593 393.12911975427085 -358.0 -3.5700000000000000e+02 -356.0 -353.0 2.0   
92 736 0.00013365788455675821 379.1063124025298 -358.0 -3.5700000000000000e+02 -356.0 -354.0 1.0   
93 744 0.00011513974545656948 392.2724485388187 -358.0 -3.5700000000000000e+02 -356.0 -355.0 2.0   
94 752 0.00011556119636223286 398.72470031300446 -358.0 -3.5800000000000000e+02 -356.0 -352.0 3.0   
95 760 0.00010871804074801088 386.0607093044153 -358.0 -3.5700000000000000e+02 -355.0 -350.0 2.5   
96 768 0.00011116161422489793 423.94021835044606 -358.0 -3.5700000000000000e+02 -356.0 -351.0 4.0   
97 776 9.535244951578144e-05 466.15409523138493 -358.0 -3.5800000000000000e+02 -356.0 -353.0 1.5   
98 784 8.913944394128684e-05 454.76901197498 -358.0 -3.5800000000000000e+02 -356.0 -355.0 1.5   
99 792 8.460890831566117e-05 446.80564813005424 -358.0 -3.5700000000000000e+02 -356.0 -355.0 1.5   
100 800 7.926083476448887e-05 426.1405301983259 -358.0 -3.5800000000000000e+02 -357.0 -356.0 1.0   
101 808 6.932451628175692e-05 406.505363835104 -359.0 -3.5900000000000000e+02 -356.0 -356.0 2.0   
102 816 6.88375174695343e-05 435.2062144566696 -359.0 -3.5800000000000000e+02 -358.0 -357.0 1.0   
103 824 6.845438629378754e-05 475.27849567841287 -359.0 -3.5800000000000000e+02 -356.0 -356.0 1.5   
104 832 6.393972036502212e-05 482.8781247703241 -359.0 -3.5800000000000000e+02 -357.0 -356.0 1.5   
105 840 5.549135651544092e-05 442.1765622741314 -359.0 -3.5900000000000000e+02 -356.0 -356.0 1.0   
106 848 5.3553164569843024e-05 403.18015927257795 -359.0 -3.5800000000000000e+02 -357.0 -356.0 1.0   
107 856 5.9393792394056924e-05 434.5095111703813 -359.0 -3.5800000000000000e+02 -358.0 -356.0 1.0   
108 864 5.522775786984722e-05 414.1703972020707 -359.0 -3.5800000000000000e+02 -357.0 -356.0 1.0   
109 872 4.7074362193778364e-05 379.72045940513766 -359.0 -3.5800000000000000e+02 -358.0 -356.0 1.0   
110 880 4.97864388966821e-05 393.0245998505438 -359.0 -3.5900000000000000e+02 -358.0 -357.0 1.0   
111 888 4.744691249175696e-05 439.27057427738146 -359.0 -3.5900000000000000e+02 -358.0 -357.0 1.0   
112 896 4.863473826480273e-05 420.5396942337327 -359.0 -3.5800000000000000e+02 -357.0 -356.0 1.0   
113 904 5.18078773965908e-05 413.9458989941418 -359.0 -3.5800000000000000e+02 -358.0 -356.0 1.0   
114 912 4.813073917695539e-05 439.5934564605763 -359.0 -3.5800000000000000e+02 -358.0 -356.0 1.0   
115 920 4.627310935621214e-05 404.05450283959385 -359.0 -3.5800000000000000e+02 -357.0 -356.0 1.0   
116 928 5.5090904261125874e-05 406.87866089924074 -359.0 -3.5900000000000000e+02 -358.0 -357.0 1.0   
117 936 6.0264693301302975e-05 483.64907757978955 -359.0 -3.5800000000000000e+02 -358.0 -357.0 1.0   
118 944 5.7935697462014724e-05 454.21042192655244 -359.0 -3.5800000000000000e+02 -357.0 -356.0 1.0   
119 952 5.5254265694018575e-05 388.86408836293714 -359.0 -3.5800000000000000e+02 -358.0 -356.0 1.0   
120 960 5.060523306990593e-05 399.9549075350951 -359.0 -3.5800000000000000e+02 -358.0 -357.0 0.5   
121 968 5.135228191654374e-05 387.5488005434224 -359.0 -3.5800000000000000e+02 -358.0 -357.0 0.0   
122 976 4.442111883136715e-05 416.87467838054766 -359.0 -3.5800000000000000e+02 -358.0 -356.0 0.5   
123 984 4.1008382611608375e-05 457.6275687697528 -359.0 -3.5800000000000000e+02 -358.0 -358.0 0.0   
124 992 3.898622651936278e-05 473.2079538588452 -359.0 -3.5800000000000000e+02 -358.0 -357.0 0.0   
